delivery_id,order_id,delivery_status,delivery_time,rider_id
809,809,Failed,12:59:00,214
810,810,Failed,20:07:00,1144
811,811,Delivered,08:17:00,1670
812,812,Delayed,15:19:00,1216
813,813,Failed,21:33:00,1149
814,814,Delayed,22:29:00,1170
815,815,Failed,16:45:00,1898
816,816,In Transit,18:05:00,155
817,817,Delivered,18:00:00,992
818,818,Failed,20:32:00,553
819,819,Delayed,10:36:00,1659
820,820,Delayed,15:02:00,1479
821,821,Delivered,17:31:00,125
822,822,In Transit,11:15:00,1260
823,823,In Transit,21:44:00,969
824,824,Delayed,23:49:00,926
825,825,Failed,09:06:00,468
826,826,Failed,22:21:00,63
827,827,Delivered,20:33:00,1312
828,828,Delayed,15:50:00,1890
829,829,Delivered,18:08:00,671
830,830,Delayed,09:06:00,1027
831,831,Failed,19:43:00,1824
832,832,Failed,12:09:00,1180
833,833,Delayed,11:51:00,933
834,834,In Transit,19:14:00,512
835,835,In Transit,17:33:00,286
836,836,Delivered,13:03:00,1517
837,837,Delivered,10:47:00,71
838,838,In Transit,23:05:00,521
839,839,Delayed,08:22:00,232
840,840,Delivered,23:24:00,743
841,841,In Transit,11:55:00,626
842,842,Delivered,16:26:00,852
843,843,Failed,18:29:00,540
844,844,Delivered,11:51:00,752
845,845,Failed,16:00:00,438
846,846,In Transit,08:19:00,1643
847,847,Failed,12:29:00,1190
848,848,Delivered,16:05:00,1170
849,849,Delayed,08:18:00,1946
850,850,In Transit,10:39:00,1445
851,851,Delayed,08:13:00,1544
852,852,Failed,09:57:00,233
853,853,In Transit,21:05:00,1000
854,854,Delayed,23:01:00,1305
855,855,Delivered,14:37:00,855
856,856,In Transit,14:07:00,1732
857,857,Failed,22:53:00,1048
858,858,Failed,20:54:00,1598
859,859,In Transit,21:38:00,1673
860,860,Failed,08:54:00,802
861,861,In Transit,21:14:00,486
862,862,Delivered,16:03:00,1042
863,863,Delayed,16:09:00,550
864,864,In Transit,23:57:00,1306
865,865,Delivered,10:46:00,923
866,866,Failed,12:15:00,908
867,867,In Transit,20:54:00,1456
868,868,Failed,08:09:00,1780
869,869,Delivered,22:32:00,170
870,870,Delivered,23:50:00,185
871,871,Delivered,08:02:00,1391
872,872,In Transit,20:18:00,1911
873,873,Delayed,18:27:00,112
874,874,Delivered,14:09:00,19
875,875,In Transit,22:46:00,1430
876,876,Failed,12:26:00,683
877,877,Delivered,17:01:00,252
878,878,Failed,20:13:00,1399
879,879,Failed,20:05:00,1076
880,880,Delayed,17:49:00,247
881,881,Delayed,16:21:00,469
882,882,Delayed,10:09:00,1097
883,883,In Transit,23:00:00,367
884,884,Failed,14:04:00,554
885,885,In Transit,09:02:00,258
886,886,Delayed,14:53:00,418
887,887,Delivered,18:44:00,721
888,888,Delivered,23:06:00,22
889,889,Delayed,21:07:00,774
890,890,Delivered,09:52:00,1945
891,891,Delayed,20:57:00,878
892,892,Failed,14:58:00,1285
893,893,Delivered,13:21:00,1792
894,894,Delayed,15:17:00,1903
895,895,In Transit,13:56:00,1281
896,896,Delayed,13:51:00,1387
897,897,Failed,10:50:00,29
898,898,Delayed,21:38:00,601
899,899,Delayed,20:23:00,1011
900,900,In Transit,13:53:00,645
901,901,Delivered,16:56:00,788
902,902,Delayed,09:28:00,1965
903,903,Delayed,20:41:00,383
904,904,Delivered,19:12:00,737
905,905,Failed,10:44:00,1189
906,906,In Transit,22:17:00,946
907,907,Delivered,22:49:00,1114
908,908,In Transit,09:38:00,1417
909,909,Delivered,10:08:00,1494
910,910,Delayed,10:57:00,789
911,911,Failed,17:08:00,397
912,912,Delayed,16:14:00,20
913,913,In Transit,08:58:00,1313
914,914,Delayed,13:46:00,57
915,915,In Transit,15:44:00,257
916,916,Failed,19:35:00,435
917,917,Delivered,09:47:00,1268
918,918,Delivered,21:27:00,1558
919,919,Failed,22:39:00,1065
920,920,Failed,22:36:00,1347
921,921,In Transit,17:52:00,1219
922,922,Delivered,21:19:00,1520
923,923,Failed,19:33:00,632
924,924,Delivered,21:03:00,1015
925,925,Delayed,12:29:00,377
926,926,Failed,08:47:00,1060
927,927,In Transit,13:16:00,464
928,928,In Transit,10:56:00,1492
929,929,In Transit,17:20:00,921
930,930,Delayed,08:06:00,1135
931,931,Delayed,14:16:00,1972
932,932,Failed,15:44:00,1415
933,933,Delivered,23:59:00,621
934,934,Delayed,16:12:00,1481
935,935,Failed,12:19:00,1504
936,936,Delayed,16:06:00,529
937,937,Delivered,12:51:00,1236
938,938,Delayed,13:44:00,1116
939,939,Delivered,10:51:00,784
940,940,Delayed,12:27:00,1203
941,941,Delivered,17:32:00,516
942,942,In Transit,11:10:00,1469
943,943,Delayed,08:06:00,1915
944,944,In Transit,14:08:00,86
945,945,Failed,08:07:00,1514
946,946,Failed,15:20:00,959
947,947,Delayed,23:46:00,106
948,948,Delivered,18:37:00,1259
949,949,In Transit,09:32:00,1477
950,950,In Transit,11:20:00,571
951,951,Delayed,12:20:00,1146
952,952,Delivered,20:51:00,1268
953,953,Failed,11:16:00,581
954,954,Failed,15:09:00,1842
955,955,Delivered,14:08:00,1786
956,956,In Transit,20:44:00,1969
957,957,Delivered,12:40:00,567
958,958,In Transit,22:23:00,334
959,959,Delivered,14:54:00,91
960,960,Delivered,21:27:00,289
961,961,In Transit,09:09:00,350
962,962,Delivered,22:34:00,697
963,963,Delivered,10:24:00,591
964,964,Delayed,18:14:00,83
965,965,Failed,15:48:00,1324
966,966,Delivered,21:01:00,461
967,967,Failed,22:25:00,921
968,968,Delayed,18:24:00,1371
969,969,Delayed,18:06:00,723
970,970,Delayed,11:50:00,1624
971,971,Delayed,08:02:00,407
972,972,Delivered,08:11:00,929
973,973,Delivered,08:02:00,1286
974,974,Delivered,15:42:00,558
975,975,Delivered,08:45:00,768
976,976,Delayed,19:05:00,1025
977,977,In Transit,21:39:00,1133
978,978,In Transit,23:33:00,544
979,979,In Transit,23:08:00,1169
980,980,In Transit,18:30:00,1620
981,981,In Transit,11:14:00,113
982,982,Failed,08:17:00,633
983,983,Delivered,23:27:00,1592
984,984,Delayed,17:23:00,418
985,985,In Transit,18:58:00,202
986,986,Delayed,12:22:00,148
987,987,Delayed,18:07:00,316
988,988,In Transit,09:29:00,1370
989,989,In Transit,09:40:00,446
990,990,In Transit,12:17:00,1372
991,991,In Transit,13:21:00,420
992,992,In Transit,14:12:00,1239
993,993,Delivered,10:19:00,3
994,994,In Transit,10:05:00,1187
995,995,In Transit,22:15:00,1109
996,996,Delayed,13:55:00,99
997,997,Failed,20:56:00,50
998,998,Delivered,15:11:00,663
999,999,Delayed,17:38:00,497
1000,1000,In Transit,18:06:00,855
1001,1001,Delivered,14:24:00,1889
1002,1002,In Transit,13:15:00,737
1003,1003,Delayed,12:55:00,767
1004,1004,Failed,09:17:00,488
1005,1005,In Transit,22:19:00,966
1006,1006,In Transit,16:48:00,1743
1007,1007,In Transit,10:27:00,1664
1008,1008,Delivered,13:50:00,1897
1009,1009,Delivered,22:52:00,626
1010,1010,Failed,17:50:00,14
1011,1011,Delivered,20:21:00,729
1012,1012,Failed,12:38:00,588
1013,1013,In Transit,14:36:00,334
1014,1014,Failed,22:08:00,26
1015,1015,Delayed,15:40:00,666
1016,1016,Failed,11:52:00,1146
1017,1017,Delayed,18:58:00,1110
1018,1018,Failed,22:20:00,1494
1019,1019,Delayed,08:50:00,1729
1020,1020,Failed,20:08:00,303
1021,1021,Failed,23:54:00,723
1022,1022,Delayed,21:20:00,97
1023,1023,Failed,08:08:00,1883
1024,1024,In Transit,19:47:00,1668
1025,1025,Delivered,11:04:00,1101
1026,1026,Delivered,22:20:00,1694
1027,1027,Failed,10:52:00,1924
1028,1028,Delayed,18:20:00,183
1029,1029,Delivered,21:10:00,1536
1030,1030,Delayed,12:08:00,1922
1031,1031,Delayed,17:43:00,1429
1032,1032,Failed,16:39:00,159
1033,1033,Delayed,20:55:00,427
1034,1034,Delayed,21:35:00,1623
1035,1035,In Transit,16:19:00,1457
1036,1036,Delivered,10:13:00,1476
1037,1037,Failed,23:10:00,15
1038,1038,In Transit,19:10:00,551
1039,1039,In Transit,11:41:00,474
1040,1040,Delivered,14:15:00,1405
1041,1041,Failed,10:56:00,1658
1042,1042,In Transit,21:14:00,313
1043,1043,Delayed,22:30:00,717
1044,1044,Failed,09:21:00,1362
1045,1045,In Transit,18:26:00,368
1046,1046,Delayed,17:19:00,1246
1047,1047,Delivered,22:58:00,1101
1048,1048,Delayed,17:46:00,469
1049,1049,In Transit,09:33:00,499
1050,1050,Failed,08:53:00,1399
1051,1051,Delayed,11:35:00,364
1052,1052,Delivered,10:05:00,424
1053,1053,Failed,14:58:00,472
1054,1054,In Transit,17:03:00,645
1055,1055,In Transit,23:29:00,1953
1056,1056,Delivered,20:07:00,827
1057,1057,Delivered,11:58:00,1515
1058,1058,Failed,19:16:00,1356
1059,1059,Delivered,13:27:00,1095
1060,1060,Delivered,22:07:00,1782
1061,1061,Delivered,08:00:00,1516
1062,1062,Failed,19:27:00,1290
1063,1063,Delivered,16:32:00,51
1064,1064,Failed,21:03:00,1155
1065,1065,Failed,22:05:00,1332
1066,1066,Failed,08:45:00,974
1067,1067,In Transit,16:53:00,1958
1068,1068,Delayed,10:35:00,182
1069,1069,Delivered,20:22:00,1307
1070,1070,Failed,17:39:00,631
1071,1071,Failed,22:41:00,1170
1072,1072,Failed,17:03:00,1925
1073,1073,In Transit,17:55:00,301
1074,1074,Failed,23:19:00,543
1075,1075,In Transit,17:29:00,1073
1076,1076,Delivered,16:49:00,1643
1077,1077,Failed,21:17:00,1947
1078,1078,In Transit,12:15:00,39
1079,1079,In Transit,22:36:00,952
1080,1080,Failed,09:09:00,609
1081,1081,In Transit,17:53:00,1738
1082,1082,In Transit,14:48:00,254
1083,1083,In Transit,22:28:00,1246
1084,1084,Failed,15:55:00,1901
1085,1085,Delivered,21:55:00,1135
1086,1086,Delayed,23:44:00,1916
1087,1087,Delayed,08:58:00,835
1088,1088,Delivered,12:34:00,352
1089,1089,In Transit,17:32:00,1925
1090,1090,Delayed,11:30:00,300
1091,1091,Delivered,14:30:00,1755
1092,1092,In Transit,09:44:00,1738
1093,1093,Delayed,15:51:00,946
1094,1094,Failed,21:41:00,318
1095,1095,In Transit,12:19:00,653
1096,1096,Delayed,17:00:00,1748
1097,1097,In Transit,18:57:00,1949
1098,1098,Delayed,12:51:00,1294
1099,1099,In Transit,13:40:00,390
1100,1100,Delivered,14:44:00,1324
1101,1101,Delayed,09:36:00,1911
1102,1102,In Transit,11:51:00,1720
1103,1103,Delayed,15:59:00,1126
1104,1104,Delayed,21:23:00,725
1105,1105,In Transit,11:51:00,1214
1106,1106,Delayed,18:33:00,406
1107,1107,In Transit,09:11:00,1809
1108,1108,Delayed,19:28:00,1513
1109,1109,In Transit,13:54:00,930
1110,1110,In Transit,12:00:00,963
1111,1111,Failed,14:54:00,623
1112,1112,In Transit,13:04:00,1015
1113,1113,Delayed,11:29:00,542
1114,1114,In Transit,14:53:00,706
1115,1115,In Transit,09:02:00,1352
1116,1116,Delivered,10:09:00,109
1117,1117,Delivered,14:17:00,18
1118,1118,Delayed,18:42:00,1753
1119,1119,Failed,16:26:00,1016
1120,1120,Failed,17:14:00,1494
1121,1121,Delivered,10:29:00,194
1122,1122,In Transit,15:44:00,1400
1123,1123,In Transit,15:37:00,1493
1124,1124,Delayed,10:39:00,664
1125,1125,Delayed,20:36:00,591
1126,1126,Delivered,18:45:00,727
1127,1127,Failed,09:15:00,651
1128,1128,Delivered,18:05:00,122
1129,1129,Delayed,16:43:00,1135
1130,1130,Delivered,22:25:00,1315
1131,1131,Delayed,23:30:00,1163
1132,1132,Delayed,09:34:00,452
1133,1133,Delivered,18:13:00,53
1134,1134,Delayed,12:46:00,507
1135,1135,Delivered,16:22:00,141
1136,1136,In Transit,09:12:00,1933
1137,1137,Failed,12:28:00,1311
1138,1138,In Transit,21:22:00,1322
1139,1139,Delayed,23:25:00,1064
1140,1140,Failed,11:02:00,871
1141,1141,Delayed,12:05:00,1153
1142,1142,In Transit,17:17:00,1668
1143,1143,In Transit,14:12:00,59
1144,1144,Delivered,23:47:00,772
1145,1145,Failed,10:12:00,1245
1146,1146,Failed,20:25:00,792
1147,1147,Delivered,08:27:00,661
1148,1148,Delayed,14:32:00,691
1149,1149,In Transit,08:54:00,283
1150,1150,In Transit,12:20:00,1689
1151,1151,Failed,20:20:00,1352
1152,1152,Delayed,15:30:00,1711
1153,1153,Failed,17:52:00,195
1154,1154,Delivered,08:50:00,1112
1155,1155,Delivered,12:58:00,808
1156,1156,In Transit,11:13:00,25
1157,1157,Failed,18:48:00,666
1158,1158,Delivered,23:46:00,682
1159,1159,Delivered,12:25:00,406
1160,1160,Delayed,16:34:00,1688
1161,1161,Delivered,08:13:00,1602
1162,1162,Delayed,17:13:00,1475
1163,1163,In Transit,15:30:00,227
1164,1164,In Transit,20:18:00,274
1165,1165,Delivered,22:51:00,965
1166,1166,Delayed,22:00:00,849
1167,1167,Delayed,21:45:00,1002
1168,1168,Failed,22:24:00,484
1169,1169,Delivered,12:08:00,1132
1170,1170,In Transit,13:51:00,1584
1171,1171,In Transit,21:45:00,1175
1172,1172,Delivered,19:41:00,1904
1173,1173,Failed,16:26:00,1577
1174,1174,Delivered,17:45:00,763
1175,1175,Delayed,22:08:00,1805
1176,1176,In Transit,08:02:00,1022
1177,1177,In Transit,09:56:00,573
1178,1178,Delayed,19:35:00,1759
1179,1179,Delayed,10:48:00,43
1180,1180,Delayed,13:47:00,1673
1181,1181,Delayed,11:30:00,204
1182,1182,Failed,21:18:00,854
1183,1183,Delivered,18:31:00,1328
1184,1184,Delayed,19:18:00,605
1185,1185,Delivered,15:47:00,1457
1186,1186,Failed,12:04:00,1298
1187,1187,Delayed,09:15:00,934
1188,1188,In Transit,23:51:00,1555
1189,1189,Delayed,09:51:00,1201
1190,1190,In Transit,23:48:00,1697
1191,1191,Delivered,20:22:00,1258
1192,1192,In Transit,10:43:00,1490
1193,1193,Delivered,08:07:00,1416
1194,1194,Delivered,15:26:00,1301
1195,1195,Delivered,14:39:00,389
1196,1196,Failed,08:01:00,1464
1197,1197,Delivered,12:28:00,231
1198,1198,Delayed,13:45:00,1618
1199,1199,Delivered,15:20:00,1240
1200,1200,Failed,08:52:00,1352
1201,1201,Delayed,08:52:00,1437
1202,1202,Delayed,08:45:00,503
1203,1203,In Transit,21:06:00,436
1204,1204,In Transit,23:24:00,578
1205,1205,Delivered,15:16:00,326
1206,1206,Delivered,21:38:00,1471
1207,1207,Failed,18:40:00,931
1208,1208,Failed,08:31:00,1207
1209,1209,Delivered,09:25:00,690
1210,1210,In Transit,11:25:00,288
1211,1211,Failed,16:48:00,363
1212,1212,Delayed,20:27:00,185
1213,1213,In Transit,10:33:00,843
1214,1214,Failed,19:04:00,153
1215,1215,In Transit,09:21:00,1459
1216,1216,Delivered,14:30:00,1882
1217,1217,In Transit,23:29:00,1521
1218,1218,Failed,09:40:00,1796
1219,1219,Failed,10:08:00,1982
1220,1220,Delayed,23:32:00,670
1221,1221,Delivered,17:59:00,1777
1222,1222,Failed,10:48:00,35
1223,1223,Failed,10:27:00,195
1224,1224,In Transit,23:05:00,1586
1225,1225,Delivered,17:31:00,358
1226,1226,In Transit,08:07:00,719
1227,1227,Delivered,10:15:00,145
1228,1228,In Transit,15:41:00,1373
1229,1229,Delivered,17:19:00,1654
1230,1230,Delayed,17:29:00,1229
1231,1231,In Transit,14:41:00,1777
1232,1232,In Transit,11:57:00,1174
1233,1233,In Transit,14:53:00,1568
1234,1234,Delivered,23:06:00,949
1235,1235,In Transit,10:39:00,1120
1236,1236,Failed,10:33:00,235
1237,1237,Failed,15:23:00,678
1238,1238,Delivered,20:22:00,347
1239,1239,Failed,16:58:00,1651
1240,1240,Failed,18:12:00,1505
1241,1241,Delayed,09:39:00,1439
1242,1242,Delivered,10:58:00,131
1243,1243,Delayed,08:17:00,1325
1244,1244,Delayed,12:25:00,1878
1245,1245,Delivered,23:52:00,538
1246,1246,In Transit,11:40:00,1791
1247,1247,Delayed,17:29:00,1566
1248,1248,Failed,22:55:00,627
1249,1249,Delivered,08:38:00,1971
1250,1250,Delivered,15:58:00,193
1251,1251,In Transit,09:35:00,805
1252,1252,Failed,12:06:00,125
1253,1253,Delivered,10:54:00,985
1254,1254,Delayed,13:51:00,1156
1255,1255,Delayed,23:01:00,998
1256,1256,Delayed,17:32:00,1075
1257,1257,Delivered,22:29:00,368
1258,1258,Delayed,11:31:00,1166
1259,1259,Delivered,17:52:00,1785
1260,1260,Delivered,13:24:00,1757
1261,1261,Delivered,14:48:00,568
1262,1262,Delivered,22:50:00,943
1263,1263,Failed,21:51:00,1590
1264,1264,Delivered,14:19:00,1727
1265,1265,Failed,09:17:00,1240
1266,1266,In Transit,15:57:00,1939
1267,1267,Failed,20:45:00,1827
1268,1268,In Transit,23:26:00,601
1269,1269,In Transit,10:09:00,1386
1270,1270,Delivered,13:06:00,936
1271,1271,Delayed,10:50:00,1832
1272,1272,Delivered,20:01:00,478
1273,1273,In Transit,21:47:00,1611
1274,1274,Failed,23:57:00,282
1275,1275,In Transit,23:23:00,620
1276,1276,In Transit,16:15:00,1844
1277,1277,In Transit,10:30:00,1860
1278,1278,Failed,18:25:00,1089
1279,1279,Failed,17:43:00,279
1280,1280,Delivered,17:39:00,1167
1281,1281,Delayed,17:48:00,7
1282,1282,In Transit,19:57:00,802
1283,1283,Delayed,16:04:00,842
1284,1284,Failed,13:58:00,171
1285,1285,Delayed,15:26:00,1438
1286,1286,In Transit,22:09:00,1972
1287,1287,In Transit,21:51:00,1326
1288,1288,Delayed,10:45:00,781
1289,1289,Failed,15:30:00,1725
1290,1290,Delayed,10:10:00,363
1291,1291,Delivered,15:42:00,1111
1292,1292,In Transit,09:18:00,1110
1293,1293,Failed,10:24:00,1468
1294,1294,In Transit,09:58:00,1327
1295,1295,In Transit,17:03:00,1994
1296,1296,Delayed,16:24:00,998
1297,1297,Delivered,08:04:00,130
1298,1298,Failed,21:36:00,1871
1299,1299,In Transit,16:02:00,125
1300,1300,Failed,19:49:00,71
1301,1301,Delayed,18:47:00,1043
1302,1302,Failed,17:17:00,519
1303,1303,In Transit,10:26:00,1329
1304,1304,Delayed,22:17:00,258
1305,1305,In Transit,10:05:00,47
1306,1306,Delivered,12:31:00,1308
1307,1307,Delivered,15:54:00,1102
1308,1308,Failed,12:13:00,100
1309,1309,Delayed,12:34:00,190
1310,1310,Delivered,10:52:00,93
1311,1311,Delivered,17:07:00,111
1312,1312,Delivered,16:09:00,1548
1313,1313,Failed,10:00:00,1990
1314,1314,In Transit,10:42:00,1615
1315,1315,Delivered,18:59:00,576
1316,1316,Delivered,10:20:00,419
1317,1317,Delivered,17:20:00,1037
1318,1318,In Transit,09:32:00,341
1319,1319,Delayed,20:12:00,580
1320,1320,Failed,12:37:00,662
1321,1321,Failed,23:44:00,1573
1322,1322,Failed,16:32:00,1909
1323,1323,In Transit,08:52:00,394
1324,1324,Failed,18:59:00,1932
1325,1325,Delivered,08:30:00,1223
1326,1326,Delayed,10:21:00,25
1327,1327,Failed,13:34:00,791
1328,1328,In Transit,19:21:00,1996
1329,1329,In Transit,23:45:00,1930
1330,1330,Failed,10:16:00,253
1331,1331,Failed,15:57:00,755
1332,1332,Delayed,23:24:00,712
1333,1333,Delivered,19:19:00,1717
1334,1334,Delivered,22:04:00,685
1335,1335,Delivered,16:20:00,1369
1336,1336,Delayed,10:53:00,750
1337,1337,Failed,21:10:00,1926
1338,1338,Failed,14:43:00,1526
1339,1339,Failed,23:50:00,802
1340,1340,Delayed,22:22:00,1790
1341,1341,Failed,16:49:00,1800
1342,1342,Delivered,21:47:00,1939
1343,1343,Delivered,13:54:00,291
1344,1344,Delivered,17:33:00,1571
1345,1345,Delivered,11:42:00,1766
1346,1346,Failed,20:39:00,1354
1347,1347,Delivered,21:16:00,894
1348,1348,In Transit,10:16:00,1017
1349,1349,Failed,10:59:00,1665
1350,1350,In Transit,11:14:00,1411
1351,1351,Failed,18:30:00,1670
1352,1352,Delivered,13:29:00,501
1353,1353,In Transit,15:32:00,955
1354,1354,In Transit,22:08:00,360
1355,1355,In Transit,08:33:00,1558
1356,1356,Failed,23:55:00,1516
1357,1357,Failed,12:40:00,942
1358,1358,In Transit,15:56:00,237
1359,1359,In Transit,21:52:00,1709
1360,1360,Delivered,21:10:00,615
1361,1361,Failed,11:20:00,1868
1362,1362,Delayed,10:20:00,1807
1363,1363,Delayed,17:47:00,1516
1364,1364,Delayed,23:18:00,1291
1365,1365,Delivered,10:58:00,454
1366,1366,Failed,23:01:00,80
1367,1367,Failed,12:30:00,1221
1368,1368,Failed,10:43:00,1756
1369,1369,Failed,17:00:00,1443
1370,1370,Failed,21:38:00,1442
1371,1371,In Transit,16:18:00,1664
1372,1372,Failed,23:19:00,1578
1373,1373,Delivered,08:43:00,148
1374,1374,In Transit,14:24:00,1340
1375,1375,In Transit,08:57:00,1360
1376,1376,In Transit,17:01:00,1527
1377,1377,Failed,17:26:00,1324
1378,1378,In Transit,14:36:00,1587
1379,1379,Delivered,23:33:00,1808
1380,1380,In Transit,15:15:00,1761
1381,1381,In Transit,12:41:00,445
1382,1382,Delivered,17:14:00,1536
1383,1383,Delivered,21:16:00,1878
1384,1384,Delivered,08:37:00,872
1385,1385,Delivered,11:12:00,294
1386,1386,Delivered,13:40:00,508
1387,1387,In Transit,21:25:00,1565
1388,1388,Delayed,09:19:00,1402
1389,1389,Delayed,08:29:00,176
1390,1390,Delayed,11:44:00,89
1391,1391,Delivered,08:11:00,587
1392,1392,Failed,13:10:00,1951
1393,1393,Delivered,08:12:00,517
1394,1394,Delivered,08:19:00,241
1395,1395,Delayed,15:51:00,944
1396,1396,Delayed,15:57:00,1393
1397,1397,Delivered,08:48:00,426
1398,1398,Delayed,17:47:00,202
1399,1399,In Transit,11:59:00,1136
1400,1400,Delayed,22:45:00,1075
1401,1401,Delivered,17:20:00,1324
1402,1402,In Transit,18:30:00,535
1403,1403,Delayed,23:24:00,1835
1404,1404,In Transit,14:36:00,1609
1405,1405,Delayed,10:32:00,802
1406,1406,In Transit,08:50:00,1363
1407,1407,In Transit,23:31:00,1389
1408,1408,Failed,19:36:00,1224
