order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
370,2086,612,Pasta Alfredo,2023-07-04,12:18:00,Delivered,506.89
371,2554,1214,Margherita Pizza,2023-09-04,08:59:00,Delivered,634.65
372,4666,379,Margherita Pizza,2024-08-20,10:43:00,Delivered,1073.03
373,7793,633,Fried Rice,2024-07-28,18:53:00,Delivered,621.96
374,5180,1584,Veg Burger,2024-03-09,11:39:00,Cancelled,1158.36
375,9976,520,Chicken Biryani,2024-08-15,17:00:00,Pending,700.63
376,3132,1241,Veg Burger,2024-05-21,12:38:00,Delivered,462.65
377,4408,1136,Masala Dosa,2024-10-07,16:54:00,Pending,442.45
378,729,841,Momos,2023-04-08,10:25:00,Preparing,954.4
379,335,1139,Fried Rice,2024-06-19,18:56:00,Delivered,1000.37
380,2439,743,Chicken Biryani,2024-02-06,21:16:00,Preparing,536.16
381,8130,1285,Chicken Biryani,2023-05-28,16:55:00,Preparing,1185.99
382,3536,879,Veg Burger,2024-04-02,08:05:00,Pending,459.89
383,412,1256,Margherita Pizza,2023-04-01,14:31:00,Preparing,528.86
384,4268,695,Butter Naan,2023-12-11,21:59:00,Preparing,434.51
385,4471,445,Butter Naan,2023-07-25,22:05:00,Pending,913.07
386,4370,211,Paneer Butter Masala,2024-02-01,20:12:00,Cancelled,379.55
387,4546,1229,Paneer Butter Masala,2023-08-25,13:31:00,Cancelled,1132.47
388,6778,1598,Masala Dosa,2023-03-29,12:16:00,Delivered,543.61
389,8834,512,Margherita Pizza,2023-01-21,12:29:00,Delivered,1081.06
390,9738,1886,Butter Naan,2024-12-14,13:54:00,Pending,643.38
391,7509,169,Paneer Butter Masala,2024-05-24,09:06:00,Cancelled,652.51
392,8956,1461,Masala Dosa,2024-01-26,08:45:00,Preparing,459.29
393,8157,1820,Chicken Biryani,2024-03-16,09:08:00,Pending,688.71
394,2584,1362,Margherita Pizza,2024-06-13,08:02:00,Preparing,384.61
395,8174,1395,Margherita Pizza,2023-05-01,09:56:00,Cancelled,955.57
396,3374,1343,Tandoori Chicken,2024-12-10,14:22:00,Pending,729.61
397,5700,34,Tandoori Chicken,2023-04-13,19:10:00,Pending,210.42
398,5708,955,Masala Dosa,2024-09-22,22:29:00,Delivered,797.65
399,918,1729,Veg Burger,2024-07-04,21:59:00,Cancelled,332.85
400,2772,1866,Chicken Biryani,2024-08-11,11:48:00,Preparing,556.61
401,5426,1479,Butter Naan,2024-01-14,23:07:00,Cancelled,825.25
402,4564,1484,Paneer Butter Masala,2023-11-17,14:50:00,Preparing,440.99
403,6315,814,Fried Rice,2023-06-01,18:24:00,Delivered,289.29
404,6353,1686,Butter Naan,2023-05-22,16:09:00,Preparing,1013.81
405,3517,517,Butter Naan,2023-04-28,23:18:00,Delivered,991.66
406,7232,1801,Momos,2023-11-28,23:59:00,Preparing,1098.68
407,8281,1468,Butter Naan,2024-11-11,11:06:00,Pending,941.91
408,4387,377,Paneer Butter Masala,2024-05-12,19:09:00,Cancelled,745.08
409,3936,378,Pasta Alfredo,2024-09-07,22:36:00,Cancelled,158.88
410,6543,554,Tandoori Chicken,2024-04-05,08:21:00,Preparing,731.05
411,9965,246,Masala Dosa,2024-09-07,17:11:00,Preparing,506.47
412,1810,1365,Masala Dosa,2024-04-17,08:51:00,Pending,433.28
413,4201,429,Chicken Biryani,2024-08-16,19:05:00,Delivered,719.1
414,1389,546,Momos,2024-11-20,15:13:00,Pending,912.54
415,9082,985,Veg Burger,2024-12-22,23:40:00,Preparing,689.15
416,3573,1942,Veg Burger,2024-05-04,18:06:00,Delivered,332.88
417,4682,305,Chicken Biryani,2023-11-11,18:38:00,Delivered,774.92
418,7404,1447,Tandoori Chicken,2024-08-31,13:22:00,Preparing,590.2
419,3202,277,Veg Burger,2024-01-19,22:01:00,Cancelled,212.01
420,1253,1148,Tandoori Chicken,2023-10-21,13:47:00,Preparing,1113.92
421,4874,45,Paneer Butter Masala,2024-11-04,22:04:00,Delivered,701.7
422,4181,226,Fried Rice,2024-05-29,14:13:00,Pending,1153.32
423,3683,805,Momos,2024-01-30,14:10:00,Cancelled,679.36
424,1462,1268,Paneer Butter Masala,2023-06-24,08:49:00,Preparing,429.11
425,2137,397,Pasta Alfredo,2024-05-29,09:47:00,Pending,670.18
426,3645,1799,Veg Burger,2023-02-21,22:11:00,Delivered,718.18
427,2369,802,Paneer Butter Masala,2024-11-15,22:38:00,Preparing,643.89
428,3243,1648,Butter Naan,2023-11-07,08:01:00,Preparing,936.32
429,7750,132,Momos,2023-06-11,23:17:00,Preparing,604.27
430,5348,175,Momos,2024-04-06,15:59:00,Delivered,751.83
431,825,362,Pasta Alfredo,2023-04-09,10:11:00,Pending,1179.74
432,9819,269,Fried Rice,2024-11-14,23:10:00,Pending,1123.14
433,3329,1968,Tandoori Chicken,2024-01-03,12:12:00,Pending,920.41
434,1461,1086,Margherita Pizza,2023-07-29,12:26:00,Cancelled,1188.67
435,642,82,Chicken Biryani,2023-10-22,11:01:00,Cancelled,1175.78
436,2927,932,Masala Dosa,2024-01-19,20:21:00,Delivered,931.56
437,5910,498,Paneer Butter Masala,2024-06-26,20:03:00,Preparing,909.98
438,4162,1026,Paneer Butter Masala,2023-12-30,12:14:00,Pending,1125.08
439,6493,1519,Margherita Pizza,2023-03-19,15:01:00,Delivered,239.12
440,9097,1598,Pasta Alfredo,2023-09-27,17:27:00,Pending,852.25
441,1078,491,Margherita Pizza,2023-01-27,12:29:00,Cancelled,304.09
442,9223,1420,Paneer Butter Masala,2024-10-18,11:03:00,Pending,489.69
443,3057,637,Chicken Biryani,2024-05-06,10:46:00,Delivered,976.24
444,8810,1289,Momos,2023-04-27,10:00:00,Pending,1123.82
445,3836,1312,Masala Dosa,2023-02-25,22:09:00,Preparing,155.35
446,7718,1640,Veg Burger,2024-04-23,20:08:00,Preparing,827.45
447,2757,1022,Veg Burger,2024-03-26,10:14:00,Cancelled,632.89
448,6249,1594,Paneer Butter Masala,2023-12-08,19:26:00,Pending,587.94
449,953,923,Butter Naan,2024-02-11,17:15:00,Delivered,431.7
450,8079,419,Fried Rice,2024-06-05,10:26:00,Preparing,1176.52
451,3435,1913,Pasta Alfredo,2024-07-31,22:56:00,Preparing,599.43
452,829,1917,Margherita Pizza,2023-05-15,22:05:00,Delivered,349.62
453,4038,253,Fried Rice,2024-06-26,09:35:00,Pending,438.4
454,2440,1119,Veg Burger,2023-07-06,12:32:00,Pending,649.47
455,3595,1344,Butter Naan,2024-07-18,20:40:00,Preparing,288.16
456,8469,473,Veg Burger,2024-03-30,09:31:00,Cancelled,487.38
457,6775,1885,Pasta Alfredo,2024-08-11,10:08:00,Preparing,344.95
458,9228,1903,Paneer Butter Masala,2024-01-12,12:02:00,Delivered,1141.86
459,9892,785,Momos,2023-07-24,10:40:00,Preparing,556.27
460,4900,1798,Butter Naan,2023-06-10,17:54:00,Cancelled,189.17
461,1212,1785,Fried Rice,2023-11-05,08:12:00,Cancelled,855.92
462,902,1876,Pasta Alfredo,2024-01-31,16:10:00,Preparing,1192.58
463,7500,1325,Pasta Alfredo,2024-09-06,16:43:00,Pending,193.74
464,7035,865,Momos,2024-08-04,15:19:00,Preparing,1194.48
465,6990,1427,Veg Burger,2024-12-11,20:42:00,Pending,442.78
466,3332,1319,Fried Rice,2024-03-10,18:57:00,Delivered,462.17
467,260,174,Tandoori Chicken,2024-09-21,18:14:00,Preparing,478.22
468,2901,1077,Chicken Biryani,2023-03-24,16:08:00,Delivered,1029.04
469,73,798,Pasta Alfredo,2023-08-29,14:01:00,Cancelled,684.32
470,2337,1118,Tandoori Chicken,2023-09-19,22:40:00,Cancelled,947.94
471,1045,184,Tandoori Chicken,2023-09-25,21:15:00,Pending,1009.25
472,8227,1964,Momos,2023-12-15,13:41:00,Pending,881.6
473,6133,962,Margherita Pizza,2023-12-11,12:57:00,Delivered,384.84
474,3510,272,Momos,2023-09-22,10:11:00,Preparing,630.83
475,5522,1768,Margherita Pizza,2024-03-03,10:41:00,Preparing,1131.02
476,8297,1451,Butter Naan,2023-12-24,10:59:00,Cancelled,878.08
477,9958,1835,Butter Naan,2024-10-02,16:25:00,Pending,613.49
478,7195,711,Butter Naan,2024-03-07,12:35:00,Delivered,1017.06
479,3494,964,Pasta Alfredo,2024-10-07,22:21:00,Delivered,648.16
480,7687,617,Margherita Pizza,2023-01-15,11:48:00,Delivered,854.91
481,5766,1132,Margherita Pizza,2024-02-18,12:41:00,Cancelled,996.04
482,2970,1629,Pasta Alfredo,2024-07-14,22:46:00,Cancelled,626.74
483,1801,1483,Fried Rice,2023-09-28,18:24:00,Delivered,351.48
484,9863,1249,Momos,2024-09-15,12:24:00,Pending,928.98
485,9687,1023,Paneer Butter Masala,2023-09-26,21:38:00,Cancelled,1013.35
486,2449,955,Fried Rice,2023-10-13,19:52:00,Preparing,721.31
487,9685,1841,Veg Burger,2024-05-04,12:30:00,Delivered,481.8
488,2526,1748,Pasta Alfredo,2024-01-12,16:35:00,Preparing,1082.58
489,4010,1484,Momos,2023-05-08,11:25:00,Delivered,347.69
490,1510,1842,Tandoori Chicken,2024-01-03,08:47:00,Pending,809.33
491,507,598,Paneer Butter Masala,2024-02-14,23:59:00,Delivered,834.52
492,6746,1887,Chicken Biryani,2024-05-27,19:27:00,Pending,1141.86
493,7640,546,Fried Rice,2023-11-19,11:50:00,Cancelled,285.67
494,1151,1409,Masala Dosa,2023-06-05,09:55:00,Cancelled,963.58
495,4351,380,Veg Burger,2024-02-13,13:57:00,Cancelled,1091.66
496,6677,1865,Masala Dosa,2023-07-02,19:52:00,Cancelled,253.17
497,4230,1091,Margherita Pizza,2024-04-22,19:16:00,Preparing,510.49
498,9207,703,Tandoori Chicken,2023-05-10,20:00:00,Delivered,758.5
499,5125,946,Masala Dosa,2023-12-22,18:54:00,Cancelled,1139.25
500,3012,1243,Paneer Butter Masala,2023-07-11,08:09:00,Delivered,206.41
501,5055,1750,Tandoori Chicken,2024-05-02,14:50:00,Preparing,169.77
502,1902,426,Margherita Pizza,2024-01-08,17:43:00,Delivered,851.25
503,11,1721,Paneer Butter Masala,2024-05-13,19:53:00,Cancelled,989.32
504,8383,1703,Pasta Alfredo,2023-02-04,14:33:00,Delivered,664.88
505,8567,1585,Tandoori Chicken,2024-01-12,18:11:00,Preparing,788.37
506,1149,1315,Paneer Butter Masala,2023-07-08,17:36:00,Preparing,550.39
507,6367,153,Veg Burger,2023-06-16,08:53:00,Cancelled,1145.27
508,7383,1895,Fried Rice,2023-07-18,16:57:00,Cancelled,517.4
509,3448,326,Pasta Alfredo,2023-01-28,23:30:00,Delivered,224.32
510,2706,733,Butter Naan,2023-03-11,08:34:00,Preparing,499.07
511,3805,749,Momos,2024-07-27,17:16:00,Delivered,367.56
512,3863,1722,Veg Burger,2024-01-06,10:39:00,Pending,1128.73
513,6457,1227,Momos,2023-09-24,11:33:00,Cancelled,170.16
514,8216,1935,Chicken Biryani,2023-07-30,20:06:00,Pending,234.89
515,9277,1091,Momos,2024-06-07,08:15:00,Delivered,444.66
516,8819,1550,Pasta Alfredo,2023-12-19,08:30:00,Delivered,895.25
517,6402,853,Momos,2023-08-01,20:52:00,Pending,1163.22
518,3298,647,Momos,2024-08-24,15:36:00,Cancelled,1085.43
519,7330,1129,Margherita Pizza,2024-03-21,14:00:00,Delivered,259.91
520,8210,348,Fried Rice,2023-05-24,10:11:00,Pending,770.35
521,5174,1588,Momos,2023-02-09,12:11:00,Delivered,238.39
522,5541,1892,Butter Naan,2024-01-27,09:54:00,Cancelled,213.97
523,734,452,Paneer Butter Masala,2024-09-17,21:40:00,Pending,677.25
524,4343,1732,Pasta Alfredo,2023-05-01,21:40:00,Cancelled,1009.56
525,9020,1879,Chicken Biryani,2023-02-15,21:18:00,Pending,609.45
526,7934,830,Veg Burger,2023-01-11,13:19:00,Cancelled,237.17
527,2475,1290,Butter Naan,2024-02-18,14:16:00,Pending,1124.65
528,5614,222,Paneer Butter Masala,2023-08-17,21:07:00,Delivered,309.38
529,323,490,Chicken Biryani,2023-11-28,12:02:00,Preparing,722.36
530,7365,902,Tandoori Chicken,2023-02-25,23:38:00,Cancelled,736.72
531,8369,1057,Masala Dosa,2024-03-06,09:44:00,Preparing,906.52
532,5216,723,Butter Naan,2024-12-28,14:00:00,Delivered,593.54
533,6663,934,Tandoori Chicken,2024-08-14,11:51:00,Preparing,655.31
534,3146,167,Paneer Butter Masala,2024-02-12,22:01:00,Cancelled,1176.26
535,202,89,Fried Rice,2023-12-26,22:54:00,Preparing,739.98
536,4812,714,Tandoori Chicken,2023-09-04,09:22:00,Pending,1183.69
537,3158,473,Veg Burger,2023-07-03,13:26:00,Pending,1102.98
538,5201,1573,Fried Rice,2023-08-27,16:17:00,Pending,749.74
539,2896,749,Tandoori Chicken,2023-07-10,20:00:00,Cancelled,797.62
540,6494,1777,Tandoori Chicken,2024-11-22,15:00:00,Pending,922.28
541,2116,1631,Paneer Butter Masala,2024-02-05,12:16:00,Preparing,857.08
542,7150,1690,Veg Burger,2024-07-24,15:04:00,Preparing,1168.49
543,8254,441,Margherita Pizza,2024-06-02,21:19:00,Delivered,358.79
544,7410,1574,Fried Rice,2024-11-05,23:09:00,Cancelled,421.95
545,6034,1544,Fried Rice,2023-12-11,21:58:00,Delivered,406.09
546,6191,1244,Fried Rice,2024-01-05,13:47:00,Cancelled,370.16
547,9372,474,Butter Naan,2023-02-24,23:58:00,Pending,893.52
548,4669,318,Paneer Butter Masala,2024-12-27,18:45:00,Preparing,672.09
549,1664,428,Chicken Biryani,2024-03-10,08:24:00,Cancelled,649.77
550,8244,1525,Butter Naan,2023-11-08,13:23:00,Cancelled,961.32
551,7529,943,Pasta Alfredo,2023-11-25,12:57:00,Delivered,1057.25
552,8741,1295,Momos,2024-09-16,19:30:00,Pending,399.41
553,7548,1921,Butter Naan,2024-12-04,09:32:00,Delivered,819.51
554,7440,224,Paneer Butter Masala,2024-10-16,23:49:00,Preparing,1174.57
555,2741,1801,Chicken Biryani,2023-05-14,12:59:00,Pending,894.92
556,7365,319,Pasta Alfredo,2023-07-27,08:19:00,Cancelled,988.85
557,3661,1818,Pasta Alfredo,2024-03-21,22:27:00,Preparing,529.09
558,6239,744,Tandoori Chicken,2024-05-10,19:48:00,Delivered,1172.58
559,9391,292,Veg Burger,2024-12-15,19:53:00,Cancelled,743.54
560,3289,333,Chicken Biryani,2024-01-27,13:54:00,Delivered,165.89
561,4359,1408,Tandoori Chicken,2024-01-16,08:29:00,Preparing,286.86
562,559,183,Tandoori Chicken,2023-04-11,10:43:00,Cancelled,864.42
563,6358,229,Tandoori Chicken,2023-01-29,09:29:00,Pending,953.26
564,2354,659,Momos,2024-02-11,21:17:00,Preparing,835.32
565,1424,1764,Momos,2024-03-31,23:49:00,Cancelled,179.64
566,442,1358,Paneer Butter Masala,2024-12-04,20:36:00,Delivered,667.26
567,4203,1844,Chicken Biryani,2023-11-17,18:37:00,Pending,317.88
568,7106,81,Margherita Pizza,2023-08-10,15:25:00,Cancelled,302.52
569,4459,612,Fried Rice,2023-06-12,19:13:00,Delivered,962.68
570,195,225,Chicken Biryani,2023-09-14,14:33:00,Pending,688.12
571,7764,1232,Paneer Butter Masala,2023-03-28,23:36:00,Preparing,542.29
572,2066,1609,Momos,2024-08-05,16:52:00,Preparing,817.87
573,1315,1271,Tandoori Chicken,2024-05-14,11:33:00,Preparing,563.45
574,74,1107,Fried Rice,2023-07-09,19:11:00,Cancelled,604.63
575,2408,341,Pasta Alfredo,2024-01-08,23:16:00,Cancelled,770.12
576,2618,1245,Momos,2024-12-07,13:45:00,Cancelled,663.21
577,4293,292,Veg Burger,2024-06-26,23:23:00,Cancelled,839.61
578,3055,289,Margherita Pizza,2023-09-16,12:36:00,Preparing,382.54
579,2870,1918,Chicken Biryani,2024-02-25,16:49:00,Preparing,421.89
580,9511,969,Paneer Butter Masala,2023-11-23,21:51:00,Pending,159.9
581,1631,810,Pasta Alfredo,2024-09-03,14:05:00,Cancelled,1026.27
582,1866,898,Fried Rice,2023-01-27,15:19:00,Preparing,572.03
583,5929,629,Chicken Biryani,2023-10-08,18:18:00,Cancelled,892.26
584,56,1556,Tandoori Chicken,2023-10-20,12:40:00,Delivered,750.77
585,5552,1341,Chicken Biryani,2024-11-22,08:45:00,Pending,462.36
586,837,1836,Veg Burger,2024-06-20,11:03:00,Cancelled,567.66
587,9075,1976,Pasta Alfredo,2023-06-28,16:04:00,Preparing,330.38
588,6838,150,Butter Naan,2024-02-01,11:13:00,Cancelled,493.44
589,3406,1221,Tandoori Chicken,2024-03-09,08:45:00,Preparing,738.36
590,7831,222,Momos,2023-03-04,15:22:00,Preparing,891.81
591,4451,1597,Fried Rice,2024-05-19,11:58:00,Delivered,265.6
592,4035,1821,Butter Naan,2023-03-24,20:44:00,Pending,249.67
593,8772,1330,Chicken Biryani,2023-10-27,20:21:00,Delivered,817.8
594,6400,854,Margherita Pizza,2023-01-19,22:31:00,Preparing,1162.76
595,2845,344,Masala Dosa,2023-05-23,17:51:00,Cancelled,931.17
596,5475,1083,Paneer Butter Masala,2023-03-23,17:36:00,Pending,432.18
597,2609,1042,Fried Rice,2024-03-20,13:12:00,Pending,640.96
598,3112,937,Tandoori Chicken,2023-12-08,17:06:00,Cancelled,908.3
599,1729,1756,Paneer Butter Masala,2024-04-20,21:06:00,Delivered,450.37
600,8738,1230,Masala Dosa,2023-12-13,13:48:00,Cancelled,229.83
601,4656,10,Pasta Alfredo,2023-10-19,20:06:00,Pending,675.87
602,9074,1270,Pasta Alfredo,2023-06-26,11:53:00,Pending,521.49
603,4597,267,Fried Rice,2024-06-23,10:25:00,Delivered,858.0
604,8027,1771,Fried Rice,2024-07-10,13:10:00,Pending,788.4
605,7610,1495,Paneer Butter Masala,2024-09-03,11:40:00,Cancelled,370.42
606,6887,230,Tandoori Chicken,2023-06-11,12:26:00,Preparing,860.27
607,7423,842,Fried Rice,2023-01-30,15:50:00,Pending,1144.69
608,3049,405,Butter Naan,2024-03-25,17:06:00,Delivered,602.94
609,7049,1210,Chicken Biryani,2024-01-27,11:13:00,Cancelled,365.46
610,3979,1195,Pasta Alfredo,2023-03-05,09:10:00,Cancelled,827.48
611,6661,639,Tandoori Chicken,2024-09-29,18:36:00,Preparing,420.47
612,9701,1793,Pasta Alfredo,2024-11-21,22:13:00,Preparing,871.56
613,6343,1256,Masala Dosa,2024-09-14,17:44:00,Pending,184.86
614,9857,600,Momos,2024-12-16,12:15:00,Preparing,819.3
615,7309,1795,Butter Naan,2023-11-17,23:15:00,Delivered,256.72
616,1398,1100,Margherita Pizza,2024-03-14,18:55:00,Pending,747.95
617,3076,1871,Veg Burger,2024-01-29,23:45:00,Delivered,866.5
618,9697,1853,Fried Rice,2024-08-01,16:01:00,Pending,815.11
619,4085,1703,Tandoori Chicken,2024-11-08,22:42:00,Pending,644.91
620,2474,1012,Masala Dosa,2023-05-11,21:11:00,Pending,474.58
621,1335,1178,Fried Rice,2023-12-05,13:14:00,Delivered,404.84
622,9026,1411,Paneer Butter Masala,2024-09-14,17:41:00,Pending,488.42
623,3096,1247,Momos,2024-02-12,22:26:00,Preparing,329.55
624,6353,821,Chicken Biryani,2023-04-28,20:54:00,Delivered,625.45
625,4129,1582,Chicken Biryani,2023-08-05,14:21:00,Delivered,943.44
626,4427,1864,Butter Naan,2023-07-19,12:12:00,Cancelled,770.46
627,8342,1473,Momos,2024-10-19,23:55:00,Pending,1171.78
628,8370,1438,Masala Dosa,2023-10-20,09:53:00,Preparing,697.83
629,5940,1701,Butter Naan,2024-06-21,14:34:00,Pending,276.57
630,2341,1566,Butter Naan,2023-01-31,16:12:00,Delivered,766.13
631,4465,1111,Fried Rice,2023-01-15,18:55:00,Cancelled,355.42
632,14,1399,Veg Burger,2023-08-24,22:58:00,Pending,458.67
633,9751,89,Veg Burger,2024-06-24,22:28:00,Cancelled,1056.05
634,6895,1709,Chicken Biryani,2023-09-16,15:01:00,Delivered,371.64
635,1184,798,Fried Rice,2023-05-23,18:38:00,Preparing,834.13
636,1024,114,Pasta Alfredo,2024-09-19,21:39:00,Preparing,1195.81
637,9189,1293,Pasta Alfredo,2023-04-04,08:13:00,Pending,155.1
638,6388,631,Masala Dosa,2024-06-21,23:14:00,Cancelled,899.09
639,1483,1071,Margherita Pizza,2024-04-09,17:30:00,Pending,444.39
640,4862,1539,Margherita Pizza,2024-04-13,21:52:00,Delivered,1090.77
641,5448,352,Margherita Pizza,2023-01-18,11:16:00,Pending,312.34
642,8262,1593,Masala Dosa,2024-11-15,17:19:00,Pending,522.02
643,6874,704,Fried Rice,2023-06-10,20:39:00,Preparing,320.65
644,3849,1574,Butter Naan,2024-11-04,15:39:00,Pending,151.8
645,41,873,Masala Dosa,2023-01-11,10:14:00,Cancelled,771.73
646,9770,1734,Margherita Pizza,2024-12-14,18:47:00,Delivered,1082.12
647,1292,1754,Momos,2024-07-03,09:45:00,Pending,1121.14
648,3428,417,Paneer Butter Masala,2024-07-19,17:01:00,Delivered,1153.75
649,5663,825,Momos,2024-06-29,16:37:00,Cancelled,200.3
650,7132,1429,Chicken Biryani,2024-06-03,17:54:00,Pending,410.11
651,9219,1870,Masala Dosa,2024-11-13,19:00:00,Preparing,452.77
652,6989,1629,Fried Rice,2024-06-03,17:16:00,Preparing,374.08
653,9047,232,Momos,2023-10-29,19:35:00,Pending,705.73
654,3471,1139,Butter Naan,2024-05-30,12:02:00,Cancelled,841.34
655,2835,1295,Tandoori Chicken,2023-07-04,18:11:00,Pending,794.73
656,2487,1540,Masala Dosa,2024-05-10,08:46:00,Preparing,453.86
657,1404,913,Momos,2023-07-28,08:41:00,Pending,516.52
658,9038,478,Fried Rice,2024-11-01,22:30:00,Preparing,380.56
659,1966,441,Momos,2023-07-08,14:14:00,Cancelled,1070.87
660,2316,1510,Masala Dosa,2023-03-24,09:16:00,Preparing,662.26
661,3880,116,Veg Burger,2024-01-29,12:42:00,Cancelled,946.75
662,8178,1458,Momos,2024-03-29,12:02:00,Pending,794.22
663,7882,1262,Paneer Butter Masala,2023-01-16,13:07:00,Pending,1149.42
664,4279,3,Masala Dosa,2024-03-03,13:08:00,Pending,905.01
665,5113,935,Momos,2023-08-17,19:00:00,Cancelled,1151.78
666,7063,898,Masala Dosa,2024-10-07,23:47:00,Preparing,417.64
667,7849,938,Chicken Biryani,2023-12-29,23:35:00,Preparing,555.15
668,9970,1225,Veg Burger,2024-11-13,13:50:00,Preparing,203.39
669,8740,1213,Paneer Butter Masala,2023-11-02,22:09:00,Cancelled,199.77
670,4821,196,Pasta Alfredo,2024-10-28,13:36:00,Cancelled,650.77
671,7483,1553,Fried Rice,2023-04-20,19:49:00,Cancelled,975.0
672,8967,1517,Veg Burger,2024-09-22,18:46:00,Pending,814.75
673,7761,1996,Momos,2024-11-03,09:51:00,Cancelled,280.66
674,9084,1750,Pasta Alfredo,2024-08-19,09:29:00,Pending,819.69
675,1845,836,Margherita Pizza,2024-07-09,08:05:00,Pending,153.21
676,6503,506,Chicken Biryani,2023-10-24,23:23:00,Preparing,917.72
677,4663,1683,Margherita Pizza,2023-04-27,16:00:00,Pending,224.57
678,3628,1942,Momos,2023-03-24,19:15:00,Delivered,697.84
679,5982,1202,Butter Naan,2024-02-02,21:35:00,Delivered,514.17
680,1323,1487,Tandoori Chicken,2024-03-01,19:05:00,Cancelled,267.77
681,9032,393,Fried Rice,2023-09-05,20:09:00,Preparing,1183.42
682,6251,219,Tandoori Chicken,2024-02-12,22:06:00,Preparing,317.77
683,1947,514,Fried Rice,2023-06-06,16:11:00,Pending,1180.98
684,7563,1598,Veg Burger,2024-08-07,09:43:00,Cancelled,150.4
685,8964,1933,Tandoori Chicken,2023-07-16,09:55:00,Preparing,612.94
686,2507,946,Tandoori Chicken,2024-08-17,11:16:00,Delivered,528.79
687,4294,661,Tandoori Chicken,2024-03-16,15:36:00,Delivered,232.32
688,2313,495,Margherita Pizza,2023-02-28,17:11:00,Preparing,1086.67
689,6066,1270,Veg Burger,2024-09-05,20:41:00,Preparing,886.43
690,1786,939,Margherita Pizza,2023-09-20,13:52:00,Pending,170.69
691,5642,352,Masala Dosa,2023-10-24,22:10:00,Pending,913.55
692,3619,1849,Pasta Alfredo,2023-07-11,12:34:00,Cancelled,880.38
693,2882,156,Chicken Biryani,2023-07-22,16:10:00,Delivered,468.29
694,8158,1479,Momos,2024-09-23,12:42:00,Pending,512.4
695,5529,453,Chicken Biryani,2024-11-07,14:48:00,Cancelled,669.11
696,2913,613,Chicken Biryani,2023-11-20,21:26:00,Preparing,581.94
697,4928,1058,Fried Rice,2023-04-09,22:16:00,Pending,530.78
698,3800,1540,Momos,2023-11-13,17:44:00,Pending,1041.42
